id,name,email,contact,address,url,classification,jurisdiction__slug,tags,other_names,website_dump,description,request_note,parent__name
261,Bundesakademie für öffentliche Verwaltung,poststelle@bakoev.bund.de,"Willy-Brandt-Straße 1
50321 Brühl, Nordrhein-Westfalen
Deutschland
Telefon(IVBB):
+49 22899 629-0
Fax(IVBB):
+49 22899 629-5100
poststelle@bakoev.bund.de


  
Außenstelle Berlin-Johannisthal
Groß-Berliner Damm 59
12487 Berlin, Berlin
Deutschland
Telefon(IVBB):
+49 3018 714-0
Fax(IVBB):
+49 3018 714-4100
poststelle@bakoev.bund.de

  
Gästehaus Zeuthen
Seestraße 85
15738 Zeuthen, Brandenburg
Deutschland
Telefon: 
+49 33762 45013-0
Fax: 
+49 33762 45013-39
gh.zeuthen@bva.bund.de

  
Haus Boppard
Rheinallee 23 - 34
56154 Boppard, Rheinland-Pfalz
Deutschland
Telefon: 
+49 6742 8715-0
Fax: 
+49 6742 8715-499
boppard@bakoev.bund.de","Hauptadresse
Willy-Brandt-Straße 1
50321 Brühl, Nordrhein-Westfalen
Deutschland
Telefon(IVBB):
+49 22899 629-0
Fax(IVBB):
+49 22899 629-5100
poststelle@bakoev.bund.de",http://www.bakoev.bund.de,Andere,bund,Inneres,,"Bundesakademie für öffentliche Verwaltung, BAköV, Weiterbildung, Berufsbildung, Ausbildung, Fortbildungseinrichtung","Aufgaben und Struktur der Bundesakademie für öffentliche Verwaltung: 
Die Bundesakademie hat die Aufgabe, in enger Zusammenarbeit mit Verwaltung, Wissenschaft und Wirtschaft Angehörige der Bundesverwaltung praxisnah fortzubilden. Die ressortübergreifende Ausrichtung der Bundesakademie fördert den Gedanken- und Erfahrungsaustausch zwischen den verschiedenen Bereichen der Bundesverwaltung. Ziel der Fortbildungsmaßnahmen ist insbesondere, das Leistungspotenzial der Mitarbeiter zu erhalten und zu erweitern sowie die breite dienstliche Verwendbarkeit zu sichern und damit die Qualität und Flexibilität der Verwaltung zu erhöhen. Personalwirtschaftliche Maßnahmen sind umso wirkungsvoller, je mehr sie mit Fortbildungsaktivitäten verbunden werden. Das Leistungsangebot der Bundesakademie soll daher den Ressorts eine Verknüpfung von Fortbildung und Personalentwicklung erlauben. Aus diesem Grunde entwickelt die Bundesakademie längerfristige Qualifizierungsprogramme in modularen Systemen - bestehend aus einer Stufenfolge von aufeinander aufbauenden und sich ergänzenden Maßnahmen -, die zu erkennbaren Kompetenzsteigerungen bei den Teilnehmern führen sollen.
Die Bundesakademie für öffentliche Verwaltung wurde im Jahr 1969 als zentrale Fortbildungseinrichtung des Bundes gegründet. Sie ist organisatorisch Teil des Bundesministeriums des Innern. Der Errichtungserlass nennt neben der allgemeinen berufsbegleitenden Fortbildung insbesondere die Fortbildung von Nachwuchskräften und Führungskräften sowie die Fortbildung im internationalen Bereich als Fortbildungsbereiche der Bundesakademie. Der Aufgaben- und Anforderungswandel in der Bundesverwaltung hat zu einer ständigen Anpassung der bedarfs- und entwicklungsorientierten Fortbildungskonzepte geführt.
Die Bundesakademie gliedert sich in acht Lehrgruppen. Der Aufgabenbereich der Lehrgruppe 1 umfasst die Bearbeitung von Grundsat zangelegenheiten und die Gesamtsteuerung der Fortbildungsarbeit. Den Lehrgruppen 2-8 obliegen in erster Linie die Konzeption von Fortbildungsveranstaltungen, die Programmgestaltung sowie die Betreuung und Auswertung der Seminare. Die seit dem 1. Mai 1998 eingerichtete Verwaltungsgemeinschaft mit der Fachhochschule des Bundes unterstützt die Bundesakademie in der organisatorischen Betreuung der Veranstaltungen. Die Bundesakademie beschäftigt grundsätzlich Gastdozenten, die Verwaltungspraktiker, Wissenschaftler und freiberufliche Trainer sind. Die Bundesakademie wird in ihrer Arbeit von einem Beirat fachlich beraten, aus dessen Mitte ein Wissenschaftlicher Ausschuss gebildet ist.

Siehe http://www.bund.de/DE/Behoerden/B/BAkoeV/Bundesakademie-fuer-oeffentliche-Verwaltung.html",,Bundesministerium des Innern
262,Bundesakademie für Sicherheitspolitik,Boris.Bovekamp@baks.bund.de,"Ossietzkystraße 44 - 45
13187 Berlin, Berlin
Deutschland
Telefon: 
+49 30 40046-420
Fax: 
+49 30 40046-421","Hauptadresse
Ossietzkystraße 44 - 45
13187 Berlin, Berlin
Deutschland
Telefon: 
+49 30 40046-420
Fax: 
+49 30 40046-421",http://www.baks.org,Andere,bund,Verteidigung,,"Bundesakademie für Sicherheitspolitik, BAKS, Fortbildungseinrichtung, Weiterbildung, Sicherheitspolitik, Sicherheitspartnerschaft, Internationale Sicherheitsstrategie, Verteidigungspolitik","Die Bundesakademie für Sicherheitspolitik ist die oberste und zentrale Fortbildungsstätte des Bundes sowie nationales und internationales Diskussionsforum zu Fragen der Sicherheitspolitik.

Zielgruppen ihrer Veranstaltungen sind Führungskräfte in Politik, Regierung, Wirtschaft, Wissenschaft, den Medien und wichtigen gesellschaftlichen Organisationen wie Kirchen oder Gewerkschaften. 

Die Bundesakademie trägt zur Vermittlung eines umfassenden, ressortübergreifenden Verständnisses der sicherheitspolitischen Interessen Deutschlands bei. Darüber hinaus sollen diese Interessen gegenüber ausländischen Gesprächspartnern im Rahmen internationaler Veranstaltungen eingebracht werden.

Die internationale Entwicklung verlangt eine umfassende und auf einem breiten Ansatz basierende Analyse von Sicherheitspolitik (erweiterter Sicherheitsbegriff). Dabei werden neben der Außen- und Verteidigungspolitik wirtschafts- und finanzpolitische, innenpolitische, staats- und völkerrechtliche, entwicklungspolitische, soziale und ökologische Themenbereiche einbezogen. Dieses erweiterte Sicherheitsverständnis wird den immer komplexer werdenden Herausforderungen gerecht.

Die Bundesakademie für Sicherheitspolitik wurde am 1. Februar 1992 gegründet. Die Leitung wechselt zwischen dem Auswärtigen Amt und dem Bundesministerium der Verteidigung. 

Das Kuratorium der Bundesakademie setzt sich zusammen aus den Mitgliedern des Bundessicherheitsrats (Bundesminister des Auswärtigen, -des Inneren, -der Justiz, -der Finanzen, -für Wirtschaft und Technologie, -der Verteidigung sowie -für wirtschaftliche Zusammenarbeit und Entwicklung) unter Vorsitz des Bundeskanzlers. Das Kuratorium entscheidet über grundsätzliche fachliche Fragen. 

Organisatorisch gehört die Akademie zum Geschäftsbereich des Bundesministers der Verteidigung.

Siehe http://www.bund.de/DE/Behoerden/B/BAKS/Bundesakademie-fuer-Sicherheitspolitik.html",,Bundesministerium der Verteidigung
263,Bundesakademie für Wehrverwaltung und Wehrtechnik,BAkWVT@bundeswehr.org,"Seckenheimer Landstraße 12
68163 Mannheim, Baden-Württemberg
Deutschland
Telefon: 
+49 621 4295-0
Fax: 
+49 621 4295-1316
BAkWVT@bundeswehr.org


  
Liegenschaft Berlin-Tegel
Kurt-Schumacher-Damm 41
13405 Berlin, Berlin
Deutschland
Telefon: 
+49 30 4981-0","Hauptadresse
Seckenheimer Landstraße 12
68163 Mannheim, Baden-Württemberg
Deutschland
Telefon: 
+49 621 4295-0
Fax: 
+49 621 4295-1316
BAkWVT@bundeswehr.org",http://www.bakwvt.de,Andere,bund,Verteidigung,,"Bundesakademie für Wehrverwaltung und Wehrtechnik, BAkWVT, Ausbildung, Fortbildung, Fortbildungseinrichtung, Weiterbildung, Bundeswehr, Wehrmacht, Rüstungstechnik","Die Bundesakademie für Wehrverwaltung und Wehrtechnik in Mannheim mit einer Außenstelle in Berlin-Grünau ist das zentrale Bildungsinstitut der Bundeswehrverwaltung für die Fortbildung der Beamten und Angestellten in höheren Verantwortungsbereichen sowie für die Laufbahnausbildung der Beamten des höheren und gehobenen technischen Dienstes. Außerdem führt die Akademie wissenschaftliche Forschung durch. Sie wird von einem Präsidenten geführt und gliedert sich in die beiden Lehrabteilungen Wehrverwaltung und Wehrtechnik.
Die Lehrabteilung Wehrverwaltung bildet schwerpunktmäßig fort auf den Gebieten Rechts- und Verwaltungsgrundlagen, Führungslehre, Wirtschaft, Management und Kommunikation. Ein angegliederter militärischer Lehrstab informiert über die Militär- und Bündnispolitik, die Streitkräfte sowie über Bundeswehrplanung und Logistik. Die Lehrabteilung Wehrtechnik führt Aus- und Fortbildung auf den Gebieten Waffensysteme Land/Luft/See, allgemeine Bewaffnung, Querschnittstechnik, Umweltschutz, Informationstechnik und über andere Bereiche der Rüstung und Ausrüstung durch.
Die Akademie fasst als einzige Stelle im Verteidigungsressort unterhalb des Ministeriums Verwaltung, Wirtschaft, Rüstung und Streitkräfte zusammen.

Siehe http://www.bund.de/DE/Behoerden/B/BAkWVT/Bundesakademie-fuer-Wehrverwaltung-und-Wehrtechnik.html",,Bundesministerium der Verteidigung
13659,Bundesamtes für kerntechnische Entsorgung,poststelle@bfe.bund.de,Telefon: 030 18 305-0,"Köthener Str. 2-3 
10963 Berlin
",http://www.bfe.bund.de,Obere Bundesbehörde,bund,Umwelt,Bundesamt für kerntechnische Entsorgung (BfE),,,,"Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit"
4355,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",baainbwposteingang@bundeswehr.org,"Tel.: +49 261 400-0
Fax: +49 261 400-7630","Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr
Ferdinand-Sauerbruch-Str. 1
56073 Koblenz",http://www.baain.de/,Bundesamt,bund,Verteidigung,,,,,Bundesministerium der Verteidigung
264,Bundesamt für Äußere Restitutionen,BaR@ofdko.bfinv.de,"Schloß - Hauptgebäude
56068 Koblenz, Rheinland-Pfalz
Deutschland
Telefon: 
+49 261 3908-185, -186, -187
Fax: 
+49 261 3908-202
BaR@ofdko.bfinv.de","Hauptadresse
Schloß - Hauptgebäude
56068 Koblenz, Rheinland-Pfalz
Deutschland
Telefon: 
+49 261 3908-185, -186, -187
Fax: 
+49 261 3908-202
BaR@ofdko.bfinv.de",,Obere Bundesbehörde,bund,Finanzen,,"Bundesamt für Äußere Restitutionen, BAR, Nazi-Raubkunst, Kunstraub, Rückgabe, Kunstgegenstände, Kulturgüter","Aufgabe des Bundesamtes für Äußere Restitutionen ist u. a. die Restitution von Kunstgegenständen / Kulturgütern, soweit diese während der Besetzung eines Gebietes von den Truppen oder Behörden Deutschlands oder seiner Verbündeten oder von deren einzelnen Mitgliedern (auf Befehl oder ohne Befehl) durch Zwang (mit oder ohne Anwendung von Gewalt), durch Diebstahl, Requisition oder andere Formen erzwungener Besitzentziehung erlangt und aus diesem Gebiet entfernt worden waren. Kulturgüter in diesem Sinne sind bewegliche Sachen von religiösem, künstlerischem, urkundlichem, wissenschaftlichem oder historischen Wert oder von entsprechender Bedeutung, einschließlich von Gegenständen, die sich üblicherweise in Museen, öffentlichen oder privaten Sammlungen, Bibliotheken oder historischen Archiven befinden.

Siehe http://www.bund.de/DE/Behoerden/B/BAR/Bundesamt-fuer-Aeu%C3%9Fere-Restitutionen.html",,Bundesministerium der Finanzen
265,Bundesamt für Bauwesen und Raumordnung,zentrale@bbr.bund.de,"Nebenstelle Berlin
Fasanenstraße 87
10623 Berlin, Berlin
Deutschland
Telefon(IVBB):
+49 3018 401-0
Fax(IVBB):
+49 3018 401-8212
zentrale@bbr.bund.de","Haupsitz
Deichmanns Aue 31 - 37
53179 Bonn, Nordrhein-Westfalen
Deutschland
Telefon(IVBB):
+49 22899 401-0
Fax(IVBB):
+49 22899 401-1270
zentrale@bbr.bund.de",http://www.bbr.bund.de,Obere Bundesbehörde,bund,"Bau, Verkehr",,"Bundesamt für Bauwesen und Raumordnung, BBR, Bauwesen, Raumordnung, Städtebau, Wohnungswesen, Bauwesen","Das Bundesamt für Bauwesen und Raumordnung (
BBR
) ist eine Bundesoberbehörde im Geschäftsbereich des Bundesministeriums für Verkehr, Bau und Stadtentwicklung (
BMVBS
). Das 
BBR
 gliedert sich in einen Bau- und einen Forschungsbereich. Mit seinen 1200 Beschäftigten an den Standorten Bonn und Berlin, davon 180 Beschäftigte im Forschungsbereich, bearbeitet das 
BBR
 ein breites Aufgabenspektrum - von der Großbaustelle im In- und Ausland bis hin zu städtebaulichen Modellprojekten, von Fragen der Baukultur und der Denkmalpflege bis zu Forschungsprojekten und wissenschaftlichen Publikationen, von Architekturwettbewerben bis zu Raumordnungsberichten. 
Der Baubereich des 
BBR
 betreut alle wichtigen Bauaufgaben des Bundes, insbesondere der Bundesregierung, der Verfassungsorgane und der Ministerien in Berlin, Bonn und im Ausland sowie die Kulturbauten der Stiftung Preußischer Kulturbesitz. Vorrangige Ziele des Baubereichs sind effizientes und wirtschaftliches Bauen unter Einhaltung der baupolitischen Qualitätsziele des Bundes.
Der wissenschaftliche Bereich des 
BBR
 ist als Bundesinstitut für Bau-, Stadt- und Raumforschung (
BBSR
) im 
BBR
 zusammengefasst und als Ressortforschungseinrichtung des Bundes anerkannt. Das 
BBSR
 unterstützt das 
BMVBS
 durch fachlich-wissenschaftliche Beratung in den Politikbereichen Stadt- und Raumentwicklung, Städtebau, Wohnungs- und Immobilienmarkt sowie Bauen und Baukultur auf nationaler und europäischer Ebene. Darüber hinaus erbringt das 
BBSR
 Forschungs- und Entwicklungsleistungen in praxisorientierter und interdisziplinärer Form. Informationen zum Forschungsbereich unter 
www.bbsr.bund.de
. 

Siehe http://www.bund.de/DE/Behoerden/B/BBR/Bundesamt-fuer-Bauwesen-und-Raumordnung.html",,Bundesministerium für Verkehr und digitale Infrastruktur
266,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,poststelle@bbk.bund.de,"Provinzialstraße 93
53127 Bonn, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 18 67, 53008 Bonn
Telefon(IVBB):
+49 22899 550-0
Fax(IVBB):
+49 22899 550-1620
poststelle@bbk.bund.de","Hauptadresse
Provinzialstraße 93
53127 Bonn, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 18 67, 53008 Bonn
Telefon(IVBB):
+49 22899 550-0
Fax(IVBB):
+49 22899 550-1620
poststelle@bbk.bund.de",http://www.bbk.bund.de,Obere Bundesbehörde,bund,Inneres,,"Bundesamt für Bevölkerungsschutz und Katastrophenhilfe, BBK, Krisenmanagement, Zivilschutz, Katastrophenschutz, Katastrophenvorbeugung, Humantitäre Hilfe, Selbstschutz","Die bisher von der Zentralstelle für Zivilschutz (Abteilung V des Bundesverwaltungsamtes) wahrgenommenen Aufgaben wurden mit der Einrichtung des Bundesamtes für Bevölkerungsschutz und Katastrophenhilfe (
BBK
) zum 01.05.2004 auf dieses neue Bundesamt verlagert.
Der Bundestag hat am 4. März 2004 der Einrichtung des Bundesamtes für Bevölkerungsschutz und Katastrophenhilfe - kurz 
BBK
 - zugestimmt. Das Bundesamt ist wesentlicher Bestandteil der ""Neuen Strategie zum Schutz der Bevölkerung in Deutschland"" von Bund und Ländern. Der Dienstsitz des neuen Amtes ist Bonn.
Das BBK wird in 4 Abteilungen gegliedert:
Krisenmanagement
Notfallvorsorge, Kritische Infrastrukturen
Forschung und Technik, Gesundheitlicher Bevölkerungsschutz
Zivilschutzausbildung, Akademie für Krisenmanagement, Notfallplanung und Zivilschutz
""Für den effektiven und zeitgemäßen Schutz der Bevölkerung vor großflächigen und national bedeutsamen Gefahrenlagen benötigen wir eine kompetente Koordinierungsstelle"", sagte der ehemalige Bundesinnenminister Otto Schily. Diese Aufgabe wird das neue Bundesamt übernehmen.

Siehe http://www.bund.de/DE/Behoerden/B/BBK/Bundesamt-fuer-Bevoelkerungsschutz-und-Katastrophenhilfe.html",,Bundesministerium des Innern
4139,Bundesamt für das Personalmanagement der Bundeswehr,BAPersBwEingang@bundeswehr.org,,"Bundesamt für das Personalmanagement der Bundeswehr
Militärringstr. 1000
50737 Köln",http://www.personal.bundeswehr.de/,Bundesamt,bund,Verteidigung,,"Personalamt der Bundeswehr, PersAmtBw, Wehrverwaltung, Militärausbildung, Offiziere, Wehrdienst",,,Bundesministerium der Verteidigung
267,Bundesamt für den Zivildienst,,"Sibille-Hartmann-Straße 2 - 8
50969 Köln, Nordrhein-Westfalen
Deutschland
Postanschrift:
50964 Köln
Telefon: 
+49 221 3673-0
Fax: 
+49 221 3673-4661, -4662
info@baz.bund.de","Hauptadresse
Sibille-Hartmann-Straße 2 - 8
50969 Köln, Nordrhein-Westfalen
Deutschland
Postanschrift:
50964 Köln
Telefon: 
+49 221 3673-0
Fax: 
+49 221 3673-4661, -4662
info@baz.bund.de",http://www.zivildienst.de/,Obere Bundesbehörde,bund,"""Familien, Senioren, Frauen und Jugend""",,"Bundesamt für den Zivildienst, BAZ, Zivildienst, Wehrersatzdienst, Zivildienstleistende, Ersatzdienst","**Diese Behörde existiert nicht mehr!**

Das Bundesamt für den Zivildienst ist in das [Bundesamt für Familie und zivilgesellschaftliche Aufgaben](https://fragdenstaat.de/behoerde/bundesamt-fur-familie-und-zivilgesellschaftliche-aufgaben) übergegangen.","**Diese Behörde existiert nicht mehr!**

Das Bundesamt für den Zivildienst ist in das [Bundesamt für Familie und zivilgesellschaftliche Aufgaben](https://fragdenstaat.de/behoerde/bundesamt-fur-familie-und-zivilgesellschaftliche-aufgaben) übergegangen.","Bundesministerium für Familie, Senioren, Frauen und Jugend"
5058,Bundesamt für Familie und zivilgesellschaftliche Aufgaben,service@bafza.bund.de,"Telefon: +49 221 3673-0
Fax: +49 221 3673-4661, -4662
","Hauptadresse
Sibille-Hartmann-Straße 2 - 8
50969 Köln, Nordrhein-Westfalen
Deutschland
Postanschrift:50964 Köln",http://www.bafza.de/,Obere Bundesbehörde,bund,"""Familien, Senioren, Frauen und Jugend""",BAFzA,,"Das Bundesamt für Familie und zivilgesellschaftliche Aufgaben (BAFzA) ist für die Durchführung des Bundesfreiwilligendienstgesetzes zuständig. Darüberhinaus können dem Bundesamt weitere Aufgaben gemäß § 14 Absatz 2 des Bundesfreiwilligendienstgesetzes übertragen werden. Hierzu gehören bereits die Abwicklung von verschiedenen Programmen des Europäischen Sozialfonds sowie Unterstützungsleistungen bei Programmen aus dem Bereich ""Alter und Pflege"". Beim Bundesamt angesiedelt sind zudem die Geschäftsstelle der Contergan-Stiftung, die Regiestelle des Bundesprogramms ""TOLERANZ FÖRDERN - KOMPETENZ STÄRKEN"" und die Bundesservicestelle ""Aktion zusammen wachsen / Mehrgenerationenhäuser"". Das Kriegsdienstverweigerungsgesetz und das Zivildienstgesetz werden weiterhin von hier aus ausgeführt.

Das Bundesamt wurde 1973 als Bundesoberbehörde im Geschäftsbereich des Bundesministeriums für Arbeit und Sozialordnung mit Sitz in Köln noch unter dem Namen Bundesamt für den Zivildienst geschaffen. Seit dem 01.10.1981 gehörte das Bundesamt für den Zivildienst in den Geschäftsbereich des Bundesministeriums für Jugend, Familie, Frauen und Gesundheit, seit 1990 durch neue Aufteilung zum Bundesministerium für Frauen und Jugend und seit 1994 gehört es zum Bundesministerium für Familie, Senioren, Frauen und Jugend. Mit Inkrafttreten des Bundesfreiwilligendienstgesetzes erfolgte die Umbenennung zum Bundesamt für Familie und zivilgesellschaftliche Aufgaben.

Ab dem 01. Juli 2011 beginnt der Bundesfreiwilligendienst, für den das Amt die gesetzliche Zuständigkeit hat. Ziel der Einführung des neuen Angebots, das sich an alle Generationen richtet, wie auch des Ausbaus der bestehenden Jugendfreiwilligendienste ist es, zukünftig möglichst vielen Menschen einen Einsatz für die Allgemeinheit und die positive Erfahrung von bürgerschaftlichen Engagement zu ermöglichen.

Als moderne Dienstleistungsbehörde hat das Bundesamt die Strukturen geschaffen, um Serviceaufgaben vorrangig aus dem Geschäftsbereich des übergeordneten Bundesministeriums für Familie, Senioren, Frauen und Jugend zu übernehmen. Eine leistungsfähige Informationstechnik unterstützt die motivierten Beschäftigten bei allen neuen Aufgaben.
",,"Bundesministerium für Familie, Senioren, Frauen und Jugend"
268,Bundesamt für Güterverkehr,poststelle@bag.bund.de,"Werderstraße 34
50672 Köln, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 19 01 80, 50498 Köln
Telefon: 
+49 221 5776-0
Fax: 
+49 221 5776-1777
poststelle@bag.bund.de


  
Nebenstelle Bremen
Bügermeister-Smidt-Straße 55 - 61
28195 Bremen, Freie Hansestadt Bremen
Deutschland
Postanschrift:
Postfach 10 68 49, 28068	Bremen
Telefon: 
+49 421 16082-0
Fax: 
+49 421 16082-55
poststelle@bag.bund.de

  
Nebenstelle Dresden
Bernhardstraße 62
01187 Dresden, Freistaat Sachsen
Deutschland
Postanschrift:
Postfach 12 01 54, 01002 Dresden
Telefon: 
+49 351 87996-0
Fax: 
+49 351 87996-90
poststelle@bag.bund.de

  
Nebenstelle Erfurt
Bahnhofstraße 37
99084 Erfurt, Freistaat Thüringen
Deutschland
Postanschrift:
Postfach 80 04 53, 99030	Erfurt
Telefon: 
+49 361 66489-0
Fax: 
+49 361 66489-66
poststelle@bag.bund.de

  
Nebenstelle Hannover
Goseriede  6
30159 Hannover, Niedersachsen
Deutschland
Postanschrift:
Postfach 11 46, 30011 Hannover
Telefon: 
+49 511 126074-0
Fax: 
+49 511 126074-66
poststelle@bag.bund.de

  
Nebenstelle Kiel
Willestraße 5 - 7
24103 Kiel, Schleswig-Holstein
Deutschland
Postanschrift:
Postfach 16 40, 24015 Kiel
Telefon: 
+49 431 98277-0
Fax: 
+49 431 98277-88, -89
poststelle@bag.bund.de

  
Nebenstelle Mainz
Rheinstraße 4 b
55116 Mainz, Rheinland-Pfalz
Deutschland
Postanschrift:
Postfach 15 48, 55005 Mainz
Telefon: 
+49 6131 14672-0
Fax: 
+49 6131 14672-75
poststelle@bag.bund.de

  
Nebenstelle München
Winzererstraße 52
80797 München, Freistaat Bayern
Deutschland
Postanschrift:
Postfach 40 02 49, 80702	München
Telefon: 
+49 89 12603-0
Fax: 
+49 89 12603-321
poststelle@bag.bund.de

  
Nebenstelle Münster
Grevener Straße 129
48159 Münster, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 20 11 54, 48092	Münster
Telefon: 
+49 251 53405-0
Fax: 
+49 251 53405-99
poststelle@bag.bund.de

  
Nebenstelle Saarbrücken
Mainzer Straße 32 - 34
66111 Saarbrücken, Saarland
Deutschland
Postanschrift:
Postfach 10 03 41, 66003	Saarbrücken
Telefon: 
+49 681 96702-0
Fax: 
+49 681 96702-90
poststelle@bag.bund.de

  
Nebenstelle Schwerin
Bleicherufer 11
19053 Schwerin, Mecklenburg-Vorpommern
Deutschland
Telefon: 
+49 385 59141-0
Fax: 
+49 385 59141-290
poststelle@bag.bund.de

  
Nebenstelle Stuttgart
Schloßstraße 49
70174 Stuttgart, Baden-Württemberg
Deutschland
Postanschrift:
Postfach 10 07 43, 70006	Stuttgart
Telefon: 
+49 711 615557-0
Fax: 
+49 711 615557-88
poststelle@bag.bund.de

  
Dienststelle Berlin / Brandenburg
Schiffbauerdamm 13
10117 Berlin, Berlin
Deutschland
Grosskundenanschrift:
10108 Berlin
Telefon: 
+49 30 2888563
Fax: 
+49 30 2829262
http://www.bag.bund.de","Hauptadresse
Werderstraße 34
50672 Köln, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 19 01 80, 50498 Köln
Telefon: 
+49 221 5776-0
Fax: 
+49 221 5776-1777
poststelle@bag.bund.de",http://www.bag.bund.de,Obere Bundesbehörde,bund,Verkehr,,"Bundesamt für Güterverkehr, BAG, Güterverkehr, Güterbeförderung, Warentransport, Frachttransport, Frachtverkehr, Warenverkehr, Gütertransport","Das Bundesamt für Güterverkehr (
BAG
)
 nahm mit Inkrafttreten des geänderten Güterkraftverkehrsgesetzes zum 1. Januar 1994 seine Tätigkeit im Geschäftsbereich des Bundesministeriums für Verkehr, Bau- und Stadtentwicklung (
BMVBS
) auf. Die selbständige Bundesoberbehörde mit der Zentrale in Köln sowie elf Außenstellen erledigt Verwaltungsaufgaben des Bundes auf dem Gebiet des Verkehrs. Grundlagen hierfür sind das Güterkraftverkehrsgesetz oder andere Gesetze.
Mit seinen Straßenkontrollen leistet das 
BAG
 einen wichtigen Beitrag zur Erhöhung der Verkehrssicherheit, zum Umweltschutz und zur Sicherung der Marktordnung im Straßengüterverkehr. Weitere Aufgaben sind die Erhebung der Autobahnbenutzungsgebühren für schwere Nutzfahrzeuge einschließlich der Überwachung der entsprechenden Rechtsvorschriften sowie die Durchführung von Marktzugangs- und Ordnungswidrigkeitenverfahren.
Ebenso ist das Bundesamt mit der Durchführung der Förderprogramme „De-minimis“ und „Aus- und Weiterbildung“ zugunsten des Gewerbes beauftragt.

Im Rahmen der verkehrsträgerübergreifenden Marktbeobachtung berichtet das Bundesamt dem 
BMVBS
 über die Entwicklung des Marktgeschehens. Weitere Aufgaben sind 
u. a.
 die zivile Notfallvorsorge im Straßengüterverkehr, die Erhebung von Verkehrsfachstatistiken sowie die Genehmigung und Überwachung von Tarifen im internationalen Fluglinienverkehr von und nach Deutschland.

Das beim 
BAG
 angesiedelte Dienstleistungszentrum 
Travelmanagement
 unterstützt die Mitarbeiterinnen und Mitarbeiter aus dem Geschäftsbereich der Bundesverkehrs- und Bauverwaltung bei der Vorbereitung und Durchführung von Dienstreisen. Zugleich erfolgt hier die Abrechnung der Dienstreisen.
Aufgrund des breiten Aufgabenspektrums und seiner Fachkompetenz wird das Bundesamt häufig gebeten, das Bundesministerium für Verkehr, Bau- und Stadtentwicklung zu beraten und zu unterstützen.

Siehe http://www.bund.de/DE/Behoerden/B/Bundesamt-fuer-Gueterverkehr/Bundesamt-fuer-Gueterverkehr.html",,Bundesministerium für Verkehr und digitale Infrastruktur
