id,name,email,contact,address,url,classification,jurisdiction__slug,tags,website_dump,other_names,parent__name,description,request_note
,Agentur für Arbeit Elmshorn,Elmshorn@arbeitsagentur.de,,"Bauerweg 23, 25335 Elmshorn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Emden – Leer,Emden-Leer@arbeitsagentur.de,,"Jahnstr. 6, 26789 Leer",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Erfurt,Erfurt@arbeitsagentur.de,,"Max-Reger-Str. 1, 99096 Erfurt",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Essen,Essen@arbeitsagentur.de,,"Berliner Platz 10, 45127 Essen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Flensburg,Flensburg@arbeitsagentur.de,,"Waldstr. 2, 24939 Flensburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Frankfurt (Oder),Frankfurt-Oder@arbeitsagentur.de,,"Heinrich-von-Stephan-Straße 2, 15236 Frankfurt (Oder)",,arbeitsagentur,bund,"""Arbeit und Soziales""",,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Frankfurt a. M.,Frankfurt-main@arbeitsagentur.de,,"Fischerfeldstr. 10-12 u. 13, 60311 Frankfurt ",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Freiberg,Freiberg@arbeitsagentur.de,,"Annaberger Str. 22 A, 09599 Freiberg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Freiburg,Freiburg@arbeitsagentur.de,,"Lehener Straße. 77, 79106 Freiburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Freising,Freising@arbeitsagentur.de,,"Parkstr. 11, 85356 Freising",,arbeitsagentur,bund,"""Arbeit und Soziales""",,bayern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Gelsenkirchen,Gelsenkirchen@arbeitsagentur.de,,"Vattmannstr. 12, 45879 Gelsenkirchen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Gießen,Giessen@arbeitsagentur.de,,"Nordanlage 60, 35390 Gießen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Göppingen,Goeppingen@arbeitsagentur.de,,"Mörikestr. 15, 73033 Göppingen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Gotha,Gotha@arbeitsagentur.de,,"Schöne Aussicht 5 Haus C, 99867 Gotha",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Göttingen,Goettingen@arbeitsagentur.de,,"Bahnhofsallee 5, 37081 Göttingen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Greifswald,Greifswald@arbeitsagentur.de,,"Am Gorzberg Haus 7, 17489 Greifswald",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hagen,Hagen@arbeitsagentur.de,,"Körnerstr. 98-100, 58095 Hagen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Halberstadt,Halberstadt@arbeitsagentur.de,,"Schwanebecker Str. 14, 38820 Halberstadt",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Halle,Halle@arbeitsagentur.de,,"Schopenhauerstr. 2, 06114 Halle",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hameln,Hameln@arbeitsagentur.de,,"Süntelstr. 6, 31785 Hameln",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hamm,Hamm@arbeitsagentur.de,,"Bismarckstr. 2, 59065 Hamm",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hanau,Hanau@arbeitsagentur.de,,"Am Hauptbahnhof 1, 63450 Hanau",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hannover,Hannover@arbeitsagentur.de,,"Brühlstr. 4, 30169 Hannover",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Heide,Heide@arbeitsagentur.de,,"Rungholtstr. 1, 25746 Heide",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Heidelberg,Heidelberg@arbeitsagentur.de,,"Kaiserstr. 69-71, 69115 Heidelberg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Heilbronn,Heilbronn@arbeitsagentur.de,,"Rosenbergstr. 50, 74074 Heilbronn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Helmstedt,Helmstedt@arbeitsagentur.de,,"Magdeburger Tor 18, 38350 Helmstedt",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Herford,Herford@arbeitsagentur.de,,"Hansastr. 33, 32049 Herford",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Hildesheim,Hildesheim@arbeitsagentur.de,,"Am Marienfriedhof 3, 31134 Hildesheim",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Iserlohn,Iserlohn@arbeitsagentur.de,,"Friedrichstr. 59-61, 58636 Iserlohn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Jena,Jena@arbeitsagentur.de,,"Stadtrodaer Str. 1, 07747 Jena",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Kaiserslautern – Pirmasens,Kaiserslautern-Pirmasens@arbeitsagentur.de,,"Augustastr. 6, 67655 Kaiserslautern",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Kassel,Kassel@arbeitsagentur.de,,"Grüner Weg 46, 34117 Kassel",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Kiel,Kiel@arbeitsagentur.de,,"Adolf-Westphal-Str. 2, 24143 Kiel",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Koblenz – Mayen,Koblenz-Mayen@arbeitsagentur.de,,"Rudolf-Virchow-Str. 5, 56073 Koblenz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Köln,Koeln@arbeitsagentur.de,,"Luxemburger Str. 121, 50939 Köln",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Konstanz – Ravensburg,Konstanz-Ravensburg@arbeitsagentur.de,,"Stromeyersdorfstr. 1, 78467 Konstanz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Korbach,Korbach@arbeitsagentur.de,,"Louis-Peter-Str. 49-51, 34497 Korbach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Krefeld,Krefeld@arbeitsagentur.de,,"Philadelphiastr. 2, 47799 Krefeld",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Landau,Landau@arbeitsagentur.de,,"Johannes-Kopp-Str. 2, 76829 Landau",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Leipzig,Leipzig@arbeitsagentur.de,,"Georg-Schumann-Str. 150, 04159 Leipzig",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Limburg – Wetzlar,Limburg-Wetzlar@arbeitsagentur.de,,"Ste.-Foy-Str. 23, 65549 Limburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Lörrach,Loerrach@arbeitsagentur.de,,"Brombacher Str. 2, 79539 Lörrach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Lübeck,Luebeck@arbeitsagentur.de,,"Hans-Böckler-Str. 1, 23560 Lübeck",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Ludwigsburg,Ludwigsburg@arbeitsagentur.de,,"Stuttgarter Str. 53/55, 71638 Ludwigsburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Ludwigshaven,Ludwigshaven@arbeitsagentur.de,,"Berliner Str. 23a, 67059 Ludwigshafen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Lüneburg – Uelzen,Lueneburg-Uelzen@arbeitsagentur.de,,"An den Reeperbahnen 2, 21335 Lüneburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Magdeburg,Magdeburg@arbeitsagentur.de,,"Hohepfortestr. 37, 39104 Magdeburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Mainz,Mainz@arbeitsagentur.de,,"Untere Zahlbacher Str. 27, 55131 Mainz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Mannheim,Mannheim@arbeitsagentur.de,,"M 3 a, 68161 Mannheim",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Marburg,Marburg@arbeitsagentur.de,,"Afföller Str. 25, 35039 Marburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Meschede – Soest,Meschede-Soest@arbeitsagentur.de,,"Heinsbergplatz 6, 59494 Soest",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Mettmann,Mettmann@arbeitsagentur.de,,"Marie-Curie-Straße 1-5, 40822 Mettmann",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Mönchengladbach,Moenchengladbach@arbeitsagentur.de,,"Lürriper Str. 78-80, 41065 Mönchengladbach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Montabaur,Montabaur@arbeitsagentur.de,,"Tonnerrestr. 1, 56410 Montabaur",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Nagold – Pforzheim,Nagold-Pforzheim@arbeitsagentur.de,,"Bahnhofstr. 37, 72202 Nagold",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Neubrandenburg,Neubrandenburg@arbeitsagentur.de,,"Ponyweg 37-41, 17034 Neubrandenburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Neumünster,Neumuenster@arbeitsagentur.de,,"Wittorfer Str. 22-26, 24534 Neumünster",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Neuruppin,Neuruppin@arbeitsagentur.de,,"Treckmannstr. 15, 16816 Neuruppin",,arbeitsagentur,bund,"""Arbeit und Soziales""",,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Neuwied,Neuwied@arbeitsagentur.de,,"Julius-Remy-Str. 4, 56564 Neuwied",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Nienburg – Verden,Nienburg-Verden@arbeitsagentur.de,,"Lindhooper Str. 9, 27283 Verden",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Nordhausen,Nordhausen@arbeitsagentur.de,,"Uferstr. 02, 99734 Nordhausen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Nordhorn,Nordhorn@arbeitsagentur.de,,"Stadtring 9-15, 48527 Nordhorn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Oberhausen,Oberhausen@arbeitsagentur.de,,"Mülheimer Str. 36, 46045 Oberhausen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Offenbach,Offenbach@arbeitsagentur.de,,"Domstr. 68-72, 63067 Offenbach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Offenburg,Offenburg@arbeitsagentur.de,,"Weingartenstr. 3, 77654 Offenburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Oldenburg – Wilhelmshaven,Oldenburg-Wilhelmshaven@arbeitsagentur.de,,"Stau 70, 26122 Oldenburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Oschatz,Oschatz@arbeitsagentur.de,,"Oststraße 3, 04758 Oschatz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Osnabrück,Osnabrueck@arbeitsagentur.de,,"Johannistorwall 56, 49080 Osnabrück",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Paderborn,Paderborn@arbeitsagentur.de,,"Bahnhofstr. 26, 33102 Paderborn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Pfarrkirchen,Pfarrkirchen@arbeitsagentur.de,,"Max-Breiherr-Str. 3, 84347 Pfarrkirchen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,bayern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Pirna,Pirna@arbeitsagentur.de,,"Seminarstr. 9, 01796 Pirna",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Plauen,Plauen@arbeitsagentur.de,,"Richard-Hofmann-Str. 6, 08523 Plauen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Potsdam,Potsdam@arbeitsagentur.de,,"Horstweg 102-108, 14478 Potsdam",,arbeitsagentur,bund,"""Arbeit und Soziales""",,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Recklinghausen,Recklinghausen@arbeitsagentur.de,,"Görresstr. 15, 45657 Recklinghausen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Reutlingen,Reutlingen@arbeitsagentur.de,,"Albstr. 83, 72764 Reutlingen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Rheine,Rheine@arbeitsagentur.de,,"Dutumer Str. 5, 48431 Rheine",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Riesa,Riesa@arbeitsagentur.de,,"Rudolf-Breitscheid-Str. 35, 01587 Riesa",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Rostock,Rostock@arbeitsagentur.de,,"Kopernikusstr. 1a, 18057 Rostock",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Rottweil – Villingen-Schwennigen,Rottweil-Villingen-Schwennigen@arbeitsagentur.de,,"Lantwattenstr. 2, 78050 Villingen-Schwenningen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Saarland,Saarland@arbeitsagentur.de,,"Hafenstr. 18, 66111 Saarbrücken",,arbeitsagentur,bund,"""Arbeit und Soziales""",,saarland,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Sangerhausen,Sangerhausen@arbeitsagentur.de,,"Baumschulenweg 1, 06526 Sangerhausen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Schwäbisch Hall – Tauberbischofsheim,Schwaebisch-Hall-Tauberbischofsheim@arbeitsagentur.de,,"Bahnhofstr. 18, 74523 Schwäbisch Hall",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Schwerin,Schwerin@arbeitsagentur.de,,"Am Margaretenhof 14/16, 19057 Schwerin",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Siegen,Siegen@arbeitsagentur.de,,"Emilienstr. 45, 57072 Siegen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Solingen-Wuppertal,Solingen-Wuppertal@arbeitsagentur.de,,"Hünefeldstr. 3-17, 42285 Wuppertal",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Stade,Stade@arbeitsagentur.de,,"Am Schwingedeich 2, 21680 Stade",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Stralsund,Stralsund@arbeitsagentur.de,,"Carl-Heydemann-Ring 98, 18437 Stralsund",,arbeitsagentur,bund,"""Arbeit und Soziales""",,mecklenburg-vorpommern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Stuttgart,Stuttgart@arbeitsagentur.de,,"Nordbahnhofstr. 30-34, 70191 Stuttgart",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Suhl,Suhl@arbeitsagentur.de,,"Werner-Seelenbinder-Str. 8, 98529 Suhl",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Trier,Trier@arbeitsagentur.de,,"Dasbachstraße 9, 54292 Trier",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Ulm,Ulm@arbeitsagentur.de,,"Wichernstr. 5, 89073 Ulm",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Vechta,Vechta@arbeitsagentur.de,,"Rombergstr. 51, 49377 Vechta",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Waiblingen,Waiblingen@arbeitsagentur.de,,"Mayenner Str. 60, 71332 Waiblingen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Weißenfels,Weissenfels@arbeitsagentur.de,,"Promenade 19, 06667 Weißenfels",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Wesel,Wesel@arbeitsagentur.de,,"Reeser Landstr. 61, 46483 Wesel",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Wiesbaden,Wiesbaden@arbeitsagentur.de,,"Klarenthaler Str. 34, 65197 Wiesbaden",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Würzburg,Wuerzburg@arbeitsagentur.de,,"Schießhausstr. 9, 97072 Würzburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,bayern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Zwickau,Zwickau@arbeitsagentur.de,,"Pölbitzer Str. 9a, 08058 Zwickau",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
